STID,DATE,FUEL_TYPE,FUEL_VARIATION,PERCENT,NAME,GACC,GROUP,LAT,LON,ELE
803,9/5/2008,1000-Hour,None,10,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,11/5/2008,1000-Hour,None,13,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,5/5/2009,1000-Hour,None,34,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,6/5/2009,1000-Hour,None,20,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,7/5/2009,1000-Hour,None,18,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,9/5/2009,1000-Hour,None,11,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,10/5/2009,1000-Hour,None,14,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,11/5/2009,1000-Hour,None,37,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,6/5/2010,1000-Hour,None,105,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,7/5/2010,1000-Hour,None,32,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,8/5/2010,1000-Hour,None,18,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,9/2/2010,1000-Hour,None,13,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,11/3/2010,1000-Hour,None,60,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,7/6/2011,1000-Hour,None,44,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,8/4/2011,1000-Hour,None,24,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,8/31/2011,1000-Hour,None,17,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,10/18/2011,1000-Hour,None,22,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,1/5/2012,1000-Hour,None,29,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,7/2/2012,1000-Hour,None,33,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,8/2/2012,1000-Hour,None,30,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,9/4/2012,1000-Hour,None,19,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,10/4/2012,1000-Hour,None,19,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,5/2/2013,1000-Hour,None,40,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,5/15/2013,1000-Hour,None,61,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,6/5/2013,1000-Hour,None,98,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,6/17/2013,1000-Hour,None,48,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,7/1/2013,1000-Hour,None,46,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,8/7/2013,1000-Hour,None,28,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,5/1/2014,1000-Hour,None,52,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,6/3/2014,1000-Hour,None,37,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,6/30/2014,1000-Hour,None,28,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,9/16/2014,1000-Hour,None,11,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,10/8/2014,1000-Hour,None,29,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,5/5/2015,1000-Hour,None,66,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,6/3/2015,1000-Hour,None,66,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,8/5/2015,1000-Hour,None,40,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,9/21/2015,1000-Hour,None,16,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,10/7/2015,1000-Hour,None,20,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,4/5/2016,1000-Hour,None,153,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,5/3/2016,1000-Hour,None,110,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,6/1/2016,1000-Hour,None,103,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,7/5/2016,1000-Hour,None,27,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,8/3/2016,1000-Hour,None,23,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,9/1/2016,1000-Hour,None,11,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,11/6/2016,1000-Hour,None,25,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,5/4/2017,1000-Hour,None,131,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,5/15/2017,1000-Hour,None,82,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,6/5/2017,1000-Hour,None,121,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,6/15/2017,1000-Hour,None,123,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,7/4/2017,1000-Hour,None,90,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,7/17/2017,1000-Hour,None,70,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,8/1/2017,1000-Hour,None,19,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,8/16/2017,1000-Hour,None,16,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,9/1/2017,1000-Hour,None,20,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,9/18/2017,1000-Hour,None,57,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,10/3/2017,1000-Hour,None,57,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,10/15/2017,1000-Hour,None,59,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,5/2/2018,1000-Hour,None,16,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,5/15/2018,1000-Hour,None,18,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,5/31/2018,1000-Hour,None,19,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,6/14/2018,1000-Hour,None,17,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,7/2/2018,1000-Hour,None,18,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,7/17/2018,1000-Hour,None,13,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,8/1/2018,1000-Hour,None,12,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,8/16/2018,1000-Hour,None,7,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,8/29/2018,1000-Hour,None,11,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,9/12/2018,1000-Hour,None,11,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,10/15/2018,1000-Hour,None,14,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,10/31/2018,1000-Hour,None,13,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,11/13/2018,1000-Hour,None,13,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,6/4/2019,1000-Hour,None,15,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,6/18/2019,1000-Hour,None,9,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,7/2/2019,1000-Hour,None,9,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,7/15/2019,1000-Hour,None,8,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,8/1/2019,1000-Hour,None,6,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,8/14/2019,1000-Hour,None,7,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,8/27/2019,1000-Hour,None,6,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,10/2/2019,1000-Hour,None,13,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,10/21/2019,1000-Hour,None,13,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,11/4/2019,1000-Hour,None,9,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
803,11/19/2019,1000-Hour,None,9,Mount Shasta,NOCC,Shasta-Trinity NF,41.35055555555556,-122.2947222,4441
